Title,Abstract,Keywords,Links,Citation
"Landmark based modification to correct distortions in dysarthric speech,","Dysarthria is a motor speech disorder in which the person lacks the control over articulators used for speech production. This results in distorted speech, whose intelligibility is poor compared to the normal speakers. The distortion depends on the type of articulator and severity of the disease, because of which the problems tend to be person specific. Phonemic distortions in the dysarthric speech database for universal access research are analyzed in this work and the problem of devoicing in voiced stops is addressed. In this work, segments for modification are identified by automatically detecting the landmarks. Devoicing in voiced stops is rectified by introducing voice bar of low frequency before the burst onset. Intelligibility assessment is carried out by subjective test where, listeners assessed the intelligibility. Large improvement in intelligibility is found after modification.","keywords: {Speech;Distortion;Databases;Speech recognition;Bars;Resonant frequency;dysarthria;devoicing;burst onset;intelligibility},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7561184&isnumber=7561072,"Shilpa C P, Swathi V, V. Karjigi, Pavithra K S and S. Sultana, ""Landmark based modification to correct distortions in dysarthric speech,"" 2016 Twenty Second National Conference on Communication (NCC), Guwahati, India, 2016, pp. 1-6, doi: 10.1109/NCC.2016.7561184."
"Improved Silence-Unvoiced-Voiced (SUV) Segmentation for Dysarthric Speech Signals using Linear Prediction Error Variance,","A novel algorithm for the segmentation of dysarthric speech into silence, unvoiced and voiced (SUV) segments is presented. The proposed algorithm is based on the combination of short-time energy (STE), zero-crossing rate (ZCR) and linear prediction error variance (LPEV) or the segmentation problem. Extending the previous work in this field, the proposed method will address the difficulties in distinguishing between voiced and unvoiced segments in dysarthric speech. More precisely, the error variance of the linear prediction coefficients will be used to design a three-fold decision matrix that can accommodate the high variability in loudness experienced in dysarthric speech. In addition, a moving average threshold approach will be proposed in order to provide an “as-fit” segmentation technique that is fully automated and that will be able to handle highly severe dysarthric speech with varying loudness and ZCRs. The ability of the proposed fully-automated algorithm will be validated using real speech samples from healthy speakers, and speakers with ataxic dysarthria. The results of the proposed approach are compared with known methods using STE and ZCR. It is observed that the proposed classification method does not only show an improvement in segmentation performance but also provides consistent results in low signal energy situations.","keywords: {Feature extraction;Speech processing;Prediction algorithms;Classification algorithms;Estimation;Speech coding;Acoustics;Dysarthria;Speech Disorder;Linear Prediction Error Variance;Zero Crossing Rate;SUV;Voiced-Unvoiced;Linear Prediction Coding},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9118462&isnumber=9118408,"T. Ijitona, H. Yue, J. Soraghan and A. Lowit, ""Improved Silence-Unvoiced-Voiced (SUV) Segmentation for Dysarthric Speech Signals using Linear Prediction Error Variance,"" 2020 5th International Conference on Computer and Communication Systems (ICCCS), Shanghai, China, 2020, pp. 685-690, doi: 10.1109/ICCCS49078.2020.9118462."
"Sensorimotor adaptation of speech using real-time articulatory resynthesis,","Sensorimotor adaptation is an important focus in the study of motor learning for non-disordered speech, but has yet to be studied substantially for speech rehabilitation. Speech adaptation is typically elicited experimentally using LPC resynthesis to modify the sounds that a speaker hears himself producing. This method requires that the participant be able to produce a robust speech-acoustic signal and is therefore not well-suited for talkers with dysarthria. We have developed a novel technique using electromagnetic articulography (EMA) to drive an articulatory synthesizer. The acoustic output of the articulatory synthesizer can be perturbed experimentally to study auditory feedback effects on sensorimotor learning. This work aims to compare sensorimotor adaptation effects using our articulatory resynthesis method with effects from an established, acoustic-only method. Results suggest that the articulatory resynthesis method can elicit speech adaptation, but that the articulatory effects of the two methods differ.","keywords: {Speech;Synthesizers;Tongue;Speech processing;Software;Production;Sensorimotor adaptation;articulatory synthesis;auditory feedback;dysarthria;electromagnetic articulography},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6854190&isnumber=6853544,"J. Berry, C. North and M. T. Johnson, ""Sensorimotor adaptation of speech using real-time articulatory resynthesis,"" 2014 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Florence, Italy, 2014, pp. 3196-3200, doi: 10.1109/ICASSP.2014.6854190."
"Exploring articulatory characteristics of Cantonese dysarthric speech using distinctive features,","Dysarthria is a kind of motor speech disorder due to neurological deficits. Understanding the articulatory problems of dysarthric speakers may help to design suitable intervention strategies to improve their speech intelligibility. We have developed an automatic articulatory characteristics analysis framework based on a distinctive feature (DF) recognition. We recruited 16 Cantonese dysarthric subjects with spinocerebellar ataxia (SCA) or cerebral palsy (CP) to support our research. To the best of our knowledge, this is among the first efforts in collecting and automatically analyzing Cantonese dysarthric speech. The framework shows a close Pearson correlation to manual annotation of the subjects in most DFs and also in the average DF error rates. It indicates a potential way to describe articulatory characteristics of dysarthric speech and automatically assess it.","keywords: {Speech;Tongue;Speech recognition;Lips;Training;Error analysis;Acoustics;dysarthria;Cantonese;speech disorder;distinctive features;multilayer perceptron},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7472928&isnumber=7471614,"K. H. Wong, W. S. Yeung, Y. T. Yeung and H. Meng, ""Exploring articulatory characteristics of Cantonese dysarthric speech using distinctive features,"" 2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Shanghai, China, 2016, pp. 6495-6499, doi: 10.1109/ICASSP.2016.7472928."
"Vowel Formant Transformation Techniques for Dysarthric Speech,","Speech communication is the fundamental of an individual's participation in society. But this type of communicating medium is often disrupted by various types of physical disorder. Dysarthria is one such disorder that encapsulates various neuro-motor disorders that disrupt or impair the physical production of speech. Speech of dysarthric speaker is less intelligible when compared to normal speaker, which creates difficulty during communication. One way to improve the intelligibility of dysarthric speech is to modify the formants of dysarthric speech and resynthesize the speech using modified formants. In this work, we modify the formants of dysarthric vowels by using three different formant transformation techniques available. When tested on the same data with root mean square as evaluation parameter, it is found that use of probabilistic least square regression results in smaller RMSE compared to formant transformation using target features and joint density estimation.","keywords: {Speech recognition;Speech enhancement;Estimation;Databases;Software;Production;Root mean square;Dysarthria;Formants;Linear regression;Joint density estimation;Root mean square error},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9114558&isnumber=9114536,"A. Varghese, M. C. Sowmya and V. Karjigi, ""Vowel Formant Transformation Techniques for Dysarthric Speech,"" 2019 4th International Conference on Electrical, Electronics, Communication, Computer Technologies and Optimization Techniques (ICEECCOT), Mysuru, India, 2019, pp. 174-178, doi: 10.1109/ICEECCOT46775.2019.9114558."
"A Novel Dysarthric Speech Synthesis system using Tacotron2 for specific and OOV words,","Among various speech disorders, dysarthria presents a unique challenge when it comes to end-to-end speech synthesis. Its severity and complexity further escalate if appropriate treatment is not taken. In this paper, we propose a speaker-adaptive dysarthric speech synthesis technique using the Tacotron2 model. We used this model to generate dysarthric speech utterances that already exist in the UASpeech database and for Out-Of-Vocabulary (OOV) words as well to expand the vocabulary size. By generating dysarthric speech from textual input, we achieved favorable Mean Opinion Score (MOS) ratings for both known and OOV words. This approach was successful in adapting to the inherent variability and intelligibility differences among speakers. To ensure the fidelity of our generated speech, we incorporated Dynamic Time Warping (DTW) to demonstrate the similarity between the original and generated waveforms. Additionally, we applied Waveform similarity-based Synchronized OverLap-Add (WSOLA) on the OOV words, ensuring a flawless evaluation process. This approach allows us to address the challenge of limited data availability by enhancing database and vocabulary size. This paper aims to generate synthetic dysarthric speech to expand the pool of available UASpeech database, facilitating advancements in automatic recognition of dysarthric speech. Audio samples for all generated words for 6 dysarthric speakers are available at https://github.com/samiulhaq4424/MOS","keywords: {Vocabulary;Databases;Speech recognition;Signal processing;Complexity theory;Speech synthesis;Synchronization;Dysarthria;Speech synthesis;Tacotron2;DTW;MOS},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10631612&isnumber=10631292,"K. Bharti, S. Haque and P. K. Das, ""A Novel Dysarthric Speech Synthesis system using Tacotron2 for specific and OOV words,"" 2024 International Conference on Signal Processing and Communications (SPCOM), Bangalore, India, 2024, pp. 1-5, doi: 10.1109/SPCOM60851.2024.10631612."
"Fusion of Multiple Audio Descriptors for the Recognition of Dysarthric Speech,","Dysarthria is a motor speech disorder majorly caused from brain stroke or severe accidents affecting the left hemisphere of the brain. Due to the injury, speech muscles and tongue movement become weak, leading to highly unintelligible speech. In the past decade, the performance of Automatic Speech Recognition (ASR) systems have improved signif-icantly for normal speech, but when it comes to dysarthric speech, performance is far from satisfactory. In this pa-per we implement dysarthric speech recognition system in a speaker-adaptive manner, leveraging additional acoustic features to help the model effectively learn and adapt to each speaker's unique speech patterns. Feature selection is based on MFCC combined with different variants of Jitter and Shimmer. Despite the challenges posed by limited data and considerable variability among the speakers, our system achieves an average Word Recognition Accuracy (WRA) of 83.11 % on the UASpeech database, which is a significant improvement over previous studies. In addition to ASR, we also analyze dysarthric speakers with very low intelligibility rates and found some prominent insights into their speech characteristics.","keywords: {Training;Accuracy;Tongue;Databases;Speech recognition;Jitter;Muscles;Motors;Mel frequency cepstral coefficient;Injuries;Dysarthria;Speech Recognition;LSTM;Jitter and Shimmer},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10800490&isnumber=10799972,"K. Bharti and P. K. Das, ""Fusion of Multiple Audio Descriptors for the Recognition of Dysarthric Speech,"" 2024 27th Conference of the Oriental COCOSDA International Committee for the Co-ordination and Standardisation of Speech Databases and Assessment Techniques (O-COCOSDA), Hsinchu City, Taiwan, 2024, pp. 1-6, doi: 10.1109/O-COCOSDA64382.2024.10800490."
"Comparison in Suprasegmental Characteristics between Typical and Dysarthric Talkers at Varying Severity Levels,","Dysarthria is a speech disorder often characterized by slow speech with reduced intelligibility. This preliminary study investigates suprasegmental characteristics between typical and dysarthric speakers at varying severity levels, with the long-term goal of improving methods for dysarthric speech synthesis/augmentation and enhancement. First, we aim to analyze phonemes, speaking rate and pause characteristics of typical and dysarthric speech using the phoneme- and word-level alignment information extracted by Montreal Forced Aligner (MFA). Then, pitch and intensity declination trends and range analysis are conducted. The pitch and intensity declination are measured by fitting a regression line. These analyses are conducted on dysarthric speech in TORGO, containing 8 dysarthric speakers involved with cerebral palsy or amyotrophic lateral sclerosis and 7 age- and gender-matched typical speakers. These results are important for the development of dysarthric speech synthesis, augmentation to statistically model and evaluate characteristics such as pause, speaking rate, pitch, and intensity.","keywords: {Speech analysis;Fitting;Speech enhancement;Speech;Market research;Speech synthesis;Data mining;dysarthria;speech analysis;forced alignment;f0 declination},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9587369&isnumber=9587340,"M. Soleymanpour, M. T. Johnson and J. Berry, ""Comparison in Suprasegmental Characteristics between Typical and Dysarthric Talkers at Varying Severity Levels,"" 2021 International Conference on Speech Technology and Human-Computer Dialogue (SpeD), Bucharest, Romania, 2021, pp. 52-56, doi: 10.1109/SpeD53181.2021.9587369."
"A Situational Semantic Projection Model for Ontology Completion in Dysarthric Speech Using Emotion and Dialogue Acts,","Enhancing semantic understanding of dysarthric speech via ontology completion faces challenges due to variability and ambiguity of dysarthric speech. This study introduces a novel situational semantic projection model that employs emotions and dialogue acts to enhance ontology completion accuracy. By incorporating emotional cues and dialogue act information, the model robustly maps dysarthric speech to relevant semantic categories. Data from 320 speech prompts of dysarthria patients from the DEED database, supplemented by 550 prompts from the TORGO database, were utilized. Convolutional neural networks extracted speech dialogue acts, while dense neural networks generated emotions. Ontology triples were extracted using Spacy’s engine, with cosine similarity-based estimation of missing triple elements. Following an accuracy of 94% in triple extraction, the situational semantic projection model achieved a 74% hit for a cosine closeness of 0.001 and a 55% correlation between the triple classes and the corresponding emotional dialogue acts.","keywords: {Accuracy;Databases;Semantics;Neural networks;Estimation;Ontologies;Speech enhancement;Vectors;Natural language processing;Faces;Semantic Projection;Ontology Completion;Emotion;Dialogue Acts;Dysarthria;Dysarthric Speech;BERT},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10692930&isnumber=10692321,"B. Alaka, B. Shibwabo and H. Christensen, ""A Situational Semantic Projection Model for Ontology Completion in Dysarthric Speech Using Emotion and Dialogue Acts,"" 2024 6th International Conference on Natural Language Processing (ICNLP), Xi'an, China, 2024, pp. 124-128, doi: 10.1109/ICNLP60986.2024.10692930."
"Exploring Speech Profiles in Parkinson's Disease Patients on Long - Term Dopaminergic Medication,","Hypokinetic dysarthria (HD), prevalent in Parkin-son's disease (PD), is characterized by reduced motor movement, leading to speech and voice impairments. The effectiveness of dopamine therapy varies, and symptoms may change over time. To explore the HD in patients on medication, we conducted hierarchical clustering to categorize 83 PD patients using the acoustic features extracted from recorded text reading, sustained phonation, and diadochokinetic task. We then compared these clusters to a group of 44 healthy controls. Regardless of the medication dosage and PD duration, patients displayed three distinct speech profiles: articulatory; respiratory-prosodic; and another more complex/severe regarding the number of HD do-mains affected. The newly identified profiles exhibit distinctions from previously defined speech subtypes in de novo PD patients. No differences in clinical scores were observed among the newly identified profiles, suggesting uniformity in clinical presentation despite distinct speech characteristics.","keywords: {Parkinson's disease;Medical treatment;Signal processing;Motors;Feature extraction;Light emitting diodes;Acoustics;Acoustic Analysis;Clustering;Dopamine Therapy;Hypokinetic Dysarthria;Parkinson's Disease;Speech Profiles},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10605914&isnumber=10605765,"D. Kovac, K. Novotny, J. Mekyska, L. Brabenec, M. Kostalova and I. Rektorova, ""Exploring Speech Profiles in Parkinson's Disease Patients on Long - Term Dopaminergic Medication,"" 2024 47th International Conference on Telecommunications and Signal Processing (TSP), Prague, Czech Republic, 2024, pp. 270-273, doi: 10.1109/TSP63128.2024.10605914."
"A New Method for Predicting Severity Level of Dysarthric Speech Based on Joint Feature-Sample Selection using Audio-Visual Data,","Automatic objective assessment of dysarthria is valuable and crucial. Most previous studies focus on using audio-only data, ignoring the complementary of other modal data. In addition, traditional methods ignore the relationship between the pre-defined features and different pronunciations, reducing the performance of the automatic assessment system. To address these issues, this paper proposes a joint feature-sample selection (JFSS) based dysarthria severity level regression model using audio-visual data. In the proposed framework, relevant pronunciation samples and features are simultaneously obtained and unreliable noisy samples are discarded by the JFSS method. On the Mandarin Subacute Stroke Dysarthria Multimodal (MSDM) Database, the proposed regression model outperformed several baseline models. By using acoustic-visual features, the root mean square error (RMSE) of 13.78 and fitting coefficient R-square of 0.77 computed between the automatically predicted and perceptual evaluation metrics (i.e. Frenchay Dysarthria Assessment) were obtained, which confirmed the capacity of the proposed JFSS-based regression method in predicting dysarthria severity level.","keywords: {Databases;Computational modeling;Fitting;Predictive models;Data models;Noise measurement;Speech processing;Dysarthria;Severity level;Regression;Joint feature-sample selection},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9961300&isnumber=9961238,"S. Lu et al., ""A New Method for Predicting Severity Level of Dysarthric Speech Based on Joint Feature-Sample Selection using Audio-Visual Data,"" 2022 International Conference on Asian Language Processing (IALP), Singapore, Singapore, 2022, pp. 190-195, doi: 10.1109/IALP57159.2022.9961300."
"Brain Computer Interaction Framework for Speech and Motor Impairment Using Deep Learning,","Some people may have trouble communicating with others because of motor and speech difficulties brought on by accidents, strokes, or diseases. Paralyzed people often struggle to communicate their demands, which can make even the simplest tasks challenging. People with disorders like dysarthria and amyotrophic lateral sclerosis may have trouble following conversations. The proposed method for automatic detection of everyday basic desires will help those with dysarthria and quadriplegic paralysis has more fulfilling lives. The device accomplishes this by monitoring brain impulses, which it then converts into either perceptible voice commands or messages that can be delivered to a healthcare provider's smart devices, depending on the user's preferences. The suggested method randomly displays an image of one of six basic requirements while using event-related-potentials(ERPs) detected from the Electroencephalogram (EEG) data to determine which need to fulfill. The dataset utilized for train, test, &validation was built using input from 10 participants. The proposed method had a 96.3|% success rate.","keywords: {Deep learning;System performance;Motors;Feature extraction;Electroencephalography;Brain-computer interfaces;Pattern recognition;EEG;Brain-Computer Interface;Deep Learning;ERP;CNN},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10450481&isnumber=10449970,"A. T. Somnathe, I. A. Tayubi, P. C. S. Reddy, N. Sharma, V. Sharma and M. Yesubabu, ""Brain Computer Interaction Framework for Speech and Motor Impairment Using Deep Learning,"" 2023 International Conference on Power Energy, Environment & Intelligent Control (PEEIC), Greater Noida, India, 2023, pp. 1008-1013, doi: 10.1109/PEEIC59336.2023.10450481."
"Advancing Parkinson's Disease Detection: An Empirical Evaluation of Machine Learning Models Based on Speech Analysis,","Parkinson's disease (PD) is a neurodegenerative disorder that adversely impacts a considerable portion of the population, especially senior citizens. Currently, the basis of PD diagnosis is clinical assessments, which can be costly, time-consuming, and invasive, that can be subjective or prone to errors. Dysarthria, a prevalent condition characterized by slow and distorted speech, often coexists with PD, presenting an opportunity to leverage speech features for diagnostic purposes. In this research paper, the altered speech features caused by Dysarthria are harnessed to train a diverse set of cutting-edge machine learning algorithms, including Artificial Neural Networks (ANN), Support Vector Machines (SVM), Random Forests, and Decision Trees. A thorough examination of the latest advancements in the diagnosis of Parkinson's disease (PD) using speech analysis is provided. Additionally, a comparative analysis between the performance of a newly introduced classifier, HyperTab, and existing models is conducted. The findings reveal the remarkable promise of machine learning in speech-based PD diagnosis, paving the way for developing a cost-effective tool for accelerating disease detection. Moreover, this contribution is crucial in providing vital support to those areas with limited access to specialized medical facilities, significantly improving the quality of life and outcomes for PD patients in rural regions.","keywords: {Support vector machines;Analytical models;Speech analysis;Parkinson's disease;Predictive models;Feature extraction;Random forests;Parkinson's Disease;HyperTab;Classification;Feature Selection;Evaluation Metrics;Deep Learning},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10397870&isnumber=10397594,"H. Rathee, B. Sachdeva, P. Gambhir, A. Dev and P. Bansal, ""Advancing Parkinson's Disease Detection: An Empirical Evaluation of Machine Learning Models Based on Speech Analysis,"" 2023 6th International Conference on Contemporary Computing and Informatics (IC3I), Gautam Buddha Nagar, India, 2023, pp. 2339-2344, doi: 10.1109/IC3I59117.2023.10397870."
"Speech Synthesis Using Ambiguous Inputs From Wearable Keyboards,","This paper proposes a new application in speech communication using text-to-speech (TTS), and the goal is to enable dysarthria, articulation disorder, or persons who have difficulty in speaking to communicate anywhere and anytime using speech to express their thoughts and feelings. To achieve this goal, an input method is required. Thus, we propose a new text-entry method based on three concepts. First, from an easy-to-carry perspective, we used a wearable keyboard that inputs digits from 0 to 9 in decimal notation according to 10-finger movements. Second, from a no-training perspective, users input sentences in a way of touch typing using the wearable keyboard. Following this method, we obtained a sequence of numbers corresponding to the sentence. Third, a neural machine translation (NMT) method is applied to estimate texts from the sequence of numbers. The NMT was trained using two datasets; one is a Japanese-English parallel corpus containing 2.8 million pairs of sentences, which were extracted from TV and movie subtitles, while the other is a Japanese text dataset containing 32 million sentences, which were extracted from a question-and-answer platform. Using the model, phonemes and accent symbols were estimated from a sequence of numbers. Thus, the result accuracy in symbol levels was 91.48% and 43.45% of all the sentences were completely estimated with no errors. To subjectively evaluate feasibility of the NMT model, a two-person word association game was conducted; one gave hints using synthesized speech that is generated from symbols estimated by NMT, while the other guessed answers. As a result, 67.95% of all the quizzes were correctly answered, and experiment results show that the proposed method has the potential for dysarthria to communicate with TTS using a wearable keyboard.","keywords: {TV;Layout;Keyboards;Symbols;Input devices;Information processing;Speech},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10317228&isnumber=10317095,"M. Iwasaki, S. Hara and M. Abe, ""Speech Synthesis Using Ambiguous Inputs From Wearable Keyboards,"" 2023 Asia Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC), Taipei, Taiwan, 2023, pp. 1172-1178, doi: 10.1109/APSIPAASC58517.2023.10317228."
"Assessment of dysarthric speech and an analysis on velopharyngeal incompetence,","In the present work the role of a speech recognition system in the assessment of dysarthric speech is studied. Initially a continuous speech recognition system is developed for the assessment of dysarthric speech. The performance of the continuous speech recognition system on the assessment of dysarthric speech is found to be dis-satisfactory due to greater number of insertions. Analysis conducted on duration of phoneme and speech rate confirms the fact that the more number of insertions in the recognizer output is due to lower speech rate of dysarthric speakers. To overcome the problem with the continuous speech recognition system an isolated-style speech recognition system is developed. The performance of this system on the assessment is compared with the Frenchay dysarthric assessment (FDA) scores provided with the Nemours speech corpus. From the performance of the isolated-style speech recognition system it is observed that apart from the articulatory problems, some of the speakers are affected with velopharyngeal incompetence also and is analyzed with group delay function based acoustic measure for the detection of hypernasality on dysarthric speech","keywords: {Speech analysis;Speech recognition;Hidden Markov models;Loudspeakers;Databases;Delay;Acoustic measurements;Acoustic signal detection;Automatic speech recognition;Cities and towns},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4462617&isnumber=4461641,"P. Vijayalakshmi and M. R. Reddy, ""Assessment of dysarthric speech and an analysis on velopharyngeal incompetence,"" 2006 International Conference of the IEEE Engineering in Medicine and Biology Society, New York, NY, USA, 2006, pp. 3759-3762, doi: 10.1109/IEMBS.2006.259334."
"1. State-of-the-art speaker recognition methods applied to speakers with dysarthria,","Speech-based biometrics is one of the most effective ways for identity management and one of the preferred methods by users and companies given its flexibility, speed and reduced cost. Current state-of-the-art speaker recognition systems are known to be strongly dependent on the condition of the speech material provided as input and can be affected by unexpected variability presented during testing, such as environmental noise, changes in vocal effort or pathological speech due to speech and/or voice disorders. In this chapter, we are particularly interested in understanding the effects of dysarthric speech on automatic speaker identification performance. We explore several state-of-theart feature representations, including i-vectors, bottleneck neural-networkbased features, as well as a covariance-based feature representation. High-level features, such as i-vectors and covariance-based features, are built on top of four different low-level presentations of dysarthric/controlled speech signal. When evaluated on TORGO and NEMOURS databases, our best single system accuracy was 98.7%, thus outperforming results previously reported for these databases.","keywords: {Mel frequency cepstral coefficient;Feature extraction;Filters;Vectors;Pathology;Time-varying systems;Support vector machines;Speaker recognition;Robustness;Object detection},",,"Mohammed Senoussaoui; Milton O. Saria-Paja; Patrick Cardinal; Tiago H. Falk; François Michaud, ""1. State-of-the-art speaker recognition methods applied to speakers with dysarthria,"" in Voice Technologies for Speech Reconstruction and Enhancement , De Gruyter, pp.7-34."
"Dysarthric Speech Enhancement Based on Convolution Neural Network,","Generally, those patients with dysarthria utter a distorted sound and the restrained intelligibility of a speech for both human and machine. To enhance the intelligibility of dysarthric speech, we applied a deep learning-based speech enhancement (SE) system in this task. Conventional SE approaches are used for shrinking noise components from the noise-corrupted input, and thus improve the sound quality and intelligibility simultaneously. In this study, we are focusing on reconstructing the severely distorted signal from the dysarthric speech for improving intelligibility. The proposed SE system prepares a convolutional neural network (CNN) model in the training phase, which is then used to process the dysarthric speech in the testing phase. During training, paired dysarthric-normal speech utterances are required. We adopt a dynamic time warping technique to align the dysarthric-normal utter-ances. The gained training data are used to train a CNN - based SE model. The proposed SE system is evaluated on the Google automatic speech recognition (ASR) system and a subjective listening test. The results showed that the proposed method could notably enhance the recognition performance for more than 10% in each of ASR and human recognitions from the unprocessed dysarthric speech. Clinical Relevance— This study enhances the intelligibility and ASR accuracy from a dysarthria speech to more than 10%","keywords: {Training;Time-frequency analysis;Neural networks;Training data;Focusing;Speech enhancement;Internet},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9871531&isnumber=9870822,"S. Wang et al., ""Dysarthric Speech Enhancement Based on Convolution Neural Network,"" 2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC), Glasgow, Scotland, United Kingdom, 2022, pp. 60-64, doi: 10.1109/EMBC48229.2022.9871531."
"A Few-Shot Approach to Dysarthric Speech Intelligibility Level Classification Using Transformers,","Dysarthria is a speech disorder that hinders communication due to difficulties in articulating words. Detection of dysarthria is important for several reasons as it can be used to develop a treatment plan and help improve a person’s quality of life and ability to communicate effectively. Much of the literature focused on improving ASR systems for dysarthric speech. The objective of the current work is to develop models that can accurately classify the presence of dysarthria and also give information about the intelligibility level using limited data by employing a few-shot approach using a transformer model. This work also aims to tackle the data leakage that is present in previous studies. Our whisper-large-v2 transformer model trained on a subset of the UASpeech dataset containing medium intelligibility level patients achieved an accuracy of 85%, precision of 0.92, recall of 0.8 F1-score of 0.85, and specificity of 0.91. Experimental results also demonstrate that the model trained using the ’words’ dataset performed better compared to the model trained on the ’letters’ and ’digits’ dataset. Moreover, the multiclass model achieved an accuracy of 67%.","keywords: {Pathology;Computational modeling;Transformers;Data models;Dysarthria;UA-Speech;Whisper-large-v2;Few Shot Learning;PEFT;LORA;Transfer Learning;Voice Pathology},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10308067&isnumber=10306339,"P. N. Chowdary, M. S. Akshay, V. S. Aravind, M. S. Aashish, G. V. N. S. L. V. Vardhan and G. Jyothish Lal., ""A Few-Shot Approach to Dysarthric Speech Intelligibility Level Classification Using Transformers,"" 2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT), Delhi, India, 2023, pp. 1-6, doi: 10.1109/ICCCNT56998.2023.10308067."
"Exploring AI-based Speaker Dependent Methods in Dysarthric Speech Recognition,","In this paper, we present our recent improvements within the CapisciAMe project, an Italian initiative aimed at investigating the usage of deep learning strategies for automatic speech recognition in presence of speech disorders, such as dysarthria. Our research activity is focused on isolated word recognition by exploiting a convolutional neural network (CNN) architecture to predict the presence of a reduced number of speech commands within an atypical speech. Currently, by following speaker-dependent approaches, our speech models have been trained on a 21K speech dataset consisting of voice contributions, i.e., single speech data recordings, from 156 Italian users with neuromotor disabilities and dysarthria. Having a large number of repetitions (into the thousands) for each word on which to train our deep learning model is of crucial importance for our project. Nevertheless, people with impaired speech are generally weak in repetitive vocalization tasks, so producing a large number of speech samples for each work is a complex operation to be accomplished. To mitigate this difficulty, we investigate possible relationships between the number of samples for each word and the accuracy of automatic speech recognition. This study plays a critical role in our research, allowing us to minimize the amount of speech data samples required for each work from people with dysarthria to train the automatic speech recognition system.","keywords: {Deep learning;Cloud computing;Computer architecture;Data models;Recording;Convolutional neural networks;Task analysis;assistive technology;dysarthria;automatic speech recognition;artificial intelligence;machine learning;deep learning},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9826042&isnumber=9825913,"D. Mulfari, A. Celesti and M. Villari, ""Exploring AI-based Speaker Dependent Methods in Dysarthric Speech Recognition,"" 2022 22nd IEEE International Symposium on Cluster, Cloud and Internet Computing (CCGrid), Taormina, Italy, 2022, pp. 958-964, doi: 10.1109/CCGrid54584.2022.00117."
"Smart fog: Fog computing framework for unsupervised clustering analytics in wearable Internet of Things,","The increasing use of wearables in smart telehealth system led to the generation of large medical big data. Cloud and fog services leverage these data for assisting clinical procedures. IoT Healthcare has been benefited from this large pool of generated data. This paper suggests the use of low-resource machine learning on Fog devices kept close to wearables for smart telehealth. For traditional telecare systems, the signal processing and machine learning modules are deployed in the cloud that processes physiological data. This paper presents a Fog architecture that relied on unsupervised machine learning big data analysis for discovering patterns in physiological data. We developed a prototype using Intel Edison and Raspberry Pi that was tested on real-world pathological speech data from telemonitoring of patients with Parkinson's disease (PD). Proposed architecture employed machine learning for analysis of pathological speech data obtained from smart watches worn by the patients with PD. Results show that proposed architecture is promising for low-resource machine learning. It could be useful for other applications within wearable IoT for smart telehealth scenarios by translating machine learning approaches from the cloud backend to edge computing devices such as Fog.","keywords: {Speech;Cloud computing;Computer architecture;Feature extraction;Edge computing;Biomedical monitoring;Parkinson's disease;Dysarthria;Edge Computing;Fog Computing;K-means Clustering;Parkinson's Disease;Speech Disorders},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8308687&isnumber=8308583,"D. Borthakur, H. Dubey, N. Constant, L. Mahler and K. Mankodiya, ""Smart fog: Fog computing framework for unsupervised clustering analytics in wearable Internet of Things,"" 2017 IEEE Global Conference on Signal and Information Processing (GlobalSIP), Montreal, QC, Canada, 2017, pp. 472-476, doi: 10.1109/GlobalSIP.2017.8308687."
