Title,Abstract,Keywords,Links,Citation
"Statistical Analysis of Speech Disorder Specific Features to Characterise Dysarthria Severity Level,","Poor coordination of the speech production subsystems due to any neurological injury or a neuro-degenerative disease leads to dysarthria, a neuro-motor speech disorder. Dysarthric speech impairments can be mapped to the deficits caused in phonation, articulation, prosody, and glottal functioning. With the aim of reducing the subjectivity in clinical evaluations, many automated systems are proposed in the literature to assess the dysarthria severity level using these features. This work aims to analyse the suitability of these features in determining the severity level. A detailed investigation is done to rank these features for their efficacy in modelling the pathological aspects of dysarthric speech, using the technique of paraconsistent feature engineering. The study used two dysarthric speech databases, UA-Speech and TORGO. It puts light into the fact that both the prosody and articulation features are best useful for dysarthria severity estimation, which was supported by the classification accuracies obtained on using different machine learning classifiers.","keywords: {Pathology;Statistical analysis;Databases;Estimation;Production;Machine learning;Signal processing;dysarthria severity estimation;paraconsistent feature engineering;statistical analysis},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10095366&isnumber=10094560,"A. A. Joshy, P. N. Parameswaran, S. R. Nair and R. Rajan, ""Statistical Analysis of Speech Disorder Specific Features to Characterise Dysarthria Severity Level,"" ICASSP 2023 - 2023 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Rhodes Island, Greece, 2023, pp. 1-5, doi: 10.1109/ICASSP49357.2023.10095366."
"Identification of Cerebellar Dysarthria with SISO Characterisation,","Quantitative identification of dysarthria plays a major role in the classification of its severity. This paper quantitatively analyses several components of cerebellar dysarthria. The methodology described in this study will be extended to other types of dysarthria via systematic analysis. The speech production model is characterized as a second-order singleinput and single-output (SISO), linear, time-invariant (LTI) system in our study. A comparative study on the behavior of the damping ratio and resonant frequency for dysarthric and non-dysarthric subjects is presented. The results are further analyzed using the Principal component analysis (PCA) technique to emphasize the variation and uncover strong patterns in the selected features. The effects of some other related factors like decay time and Q-factor are also highlighted.","keywords: {Speech;Damping;Feature extraction;Resonant frequency;Production;Diseases;Transfer functions;dysarthria;speechdisorder;damping;resonantfrequency;secondordermodel;decayrate;vocaltract},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8251336&isnumber=8251248,"B. Kashyap, D. Szmulewicz, P. N. Pathirana, M. Horne and L. Power, ""Identification of Cerebellar Dysarthria with SISO Characterisation,"" 2017 IEEE 17th International Conference on Bioinformatics and Bioengineering (BIBE), Washington, DC, USA, 2017, pp. 479-485, doi: 10.1109/BIBE.2017.000-8."
"CNN-Driven Innovations in Dysarthria Classification and Speech Disorder Management,","This research article addresses dysarthria, a speech disorder frequently observed in individuals with cerebral palsy (CP) or amyotrophic lateral sclerosis (ALS). Early detection of dysarthria is essential for effective treatment and improved patient outcomes, as it significantly impacts communication abilities. Utilizing the TORGO database, which comprises 2000 speech samples from both dysarthric and non-dysarthric individuals across various genders, this study employs a Convolutional Neural Network (CNN) for classification. The dataset includes 500 samples each from both groups, collected in different sessions. The CNN approach achieves an impressive 96% accuracy in distinguishing dysarthric from non-dysarthric speech, showcasing the potential of deep learning technology in facilitating early dysarthria diagnosis and enabling timely interventions. This study makes substantial contributions to enhancing diagnostic capabilities and offers a promising avenue for improving the quality of life for individuals with speech disorders.","keywords: {Deep learning;Computers;Cerebral palsy;Technological innovation;Electric potential;Accuracy;Databases;Speech enhancement;Convolutional neural networks;Medical diagnosis;Artificial intelligence;deep learning;convolutional neural network (CNN) model;model training;dysarthria classification},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10739183&isnumber=10738866,"A. Kheterpal, K. S. Gill, D. Upadhyay and S. Devliyal, ""CNN-Driven Innovations in Dysarthria Classification and Speech Disorder Management,"" 2024 International Conference on Electrical Electronics and Computing Technologies (ICEECT), Greater Noida, India, 2024, pp. 1-5, doi: 10.1109/ICEECT61758.2024.10739183."
"Constant Q Transform for Audio-Visual Dysarthria Severity Assessment,","This paper describes an automatic dysarthria severity assessment system submitted for the MDSA2024 challenge. The system utilizes audio and visual features to classify the severity of dysarthria. We investigate the effectiveness of different acoustic feature combinations, such as Mel spectrogram, filterbank and constant Q transform. Different encoders for audio data processing are compared in the experiments. The results demonstrate that the Conformer encoder achieves superior performance compared to the Densenet encoder on pure audio features. We further explore model-level fusion by combining audio and visual embeddings, leading to improvements in precision’ recall, and accuracy metrics. The best-achieved score on the test set is 7.5579, with an individual F1-score of 0.7028. The findings suggest that the proposed system with Conformer encoder and model-level fusion holds promise for automatic dysarthria assessment.","keywords: {Measurement;Visualization;Accuracy;Filter banks;Transforms;Data processing;Acoustics;Data models;Spectrogram;dysarthria severity assessment;acoustic feature combination;multimodalities model-level fusion},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10800051&isnumber=10799969,"G. Sun and L. Wang, ""Constant Q Transform for Audio-Visual Dysarthria Severity Assessment,"" 2024 IEEE 14th International Symposium on Chinese Spoken Language Processing (ISCSLP), Beijing, China, 2024, pp. 146-150, doi: 10.1109/ISCSLP63861.2024.10800051."
"Dysarthria Detection with Deep Representation Learning for Patients with Parkinson’s Disease,","Dysarthria is a very common motor speech symptom in Parkinson’s disease impairing normal communications of patients. Detection of dysarthria could assist clinical diagnosis and intervention of Parkinson’s disease, provide monitoring approach for treatment-related side effects, and lead to effective speech therapy to prevent further communication and social deficits. Applying machine learning techniques to speech analysis for patients offers more resource-efficient, accessible and objective tools for screening and assessment of dysarthria. In this study, we constructed a multi-task speech dataset recorded from 600 participants with high data diversity to facilitate the development of detection models. We established a remote data acquisition and end-to-end prediction pipeline with deep representation learning, compared the performance with different feature-based learning and classification methods, and achieved a superior accuracy of over 90%. Different affecting factors were analyzed for model performance. Our proposed framework demonstrates the potential of developing and deploying an automated self-monitoring approach of dysarthria for patients with Parkinson’s disease, which could benefit a large-scale population and their disease managements.","keywords: {Representation learning;Speech analysis;Pipelines;Data acquisition;Medical treatment;Multitasking;Motors;Data models;Monitoring;Diseases;Parkinson’s disease;dysarthria;deep representation learning;speech;detection},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10781584&isnumber=10781494,"C. Zhang, C. Gong and Y. Sui, ""Dysarthria Detection with Deep Representation Learning for Patients with Parkinson’s Disease,"" 2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC), Orlando, FL, USA, 2024, pp. 1-5, doi: 10.1109/EMBC53108.2024.10781584."
"Automatic assessment of dysarthria severity level using audio descriptors,","Dysarthria is a motor speech impairment, often characterized by speech that is generally indiscernible by human listeners. Assessment of the severity level of dysarthria provides an understanding of the patient's progression in the underlying cause and is essential for planning therapy, as well as improving automatic dysarthric speech recognition. In this paper, we propose a non-linguistic manner of automatic assessment of severity levels using audio descriptors or a set of features traditionally used to define timbre of musical instruments and have been modified to suit this purpose. Multitapered spectral estimation based features were computed and used for classification, in addition to the audio descriptors for timbre. An Artificial Neural Network (ANN) was trained to classify speech into various severity levels within Universal Access dysarthric speech corpus and the TORGO database. An average classification accuracy of 96.44% and 98.7% was obtained for UA speech corpus and TORGO database respectively.","keywords: {Speech;Databases;Harmonic analysis;Estimation;Timbre;Speech recognition;Dysarthria;Severity level;Automatic assessment;Audio descriptors;Multi-taper},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7953122&isnumber=7951776,"C. Bhat, B. Vachhani and S. K. Kopparapu, ""Automatic assessment of dysarthria severity level using audio descriptors,"" 2017 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), New Orleans, LA, USA, 2017, pp. 5070-5074, doi: 10.1109/ICASSP.2017.7953122."
"Automated Dysarthria Severity Classification Using Deep Learning Frameworks,","Dysarthria is a neuro-motor speech disorder that renders speech unintelligible, in proportional to its severity. Assessing the severity level of dysarthria, apart from being a diagnostic step to evaluate the patient's improvement, is also capable of aiding automatic dysarthric speech recognition systems. In this paper, a detailed study on dysarthia severity classification using various deep learning architectural choices, namely deep neural network (DNN), convolutional neural network (CNN) and long short-term memory network (LSTM) is carried out. Mel frequency cepstral coefficients (MFCCs) and its derivatives are used as features. Performance of these models are compared with a baseline support vector machine (SVM) classifier using the UA-Speech corpus and the TORGO database. The highest classification accuracy of 96.18% and 93.24% are reported for TORGO and UA-Speech respectively. Detailed analysis on performance of these models shows that a proper choice of a deep learning architecture can ensure better performance than the conventionally used SVM classifier.","keywords: {Deep learning;Support vector machines;Neural networks;Speech recognition;Signal processing;Reliability;Mel frequency cepstral coefficient;dysarthria;intelligibility;automatic assessment;deep learning},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9287741&isnumber=9287310,"A. A. Joshy and R. Rajan, ""Automated Dysarthria Severity Classification Using Deep Learning Frameworks,"" 2020 28th European Signal Processing Conference (EUSIPCO), Amsterdam, Netherlands, 2021, pp. 116-120, doi: 10.23919/Eusipco47968.2020.9287741."
"Deep Learning Based Speech Recognition for Hyperkinetic Dysarthria Disorder,","Speech recognition is a technology that aims to transform human speech into text and has applications in a variety of fields, including information technology, healthcare, automobiles, and others. This research explores the advantages of employing deep learning methods to provide individualized assistance technology solutions for people with dysarthria. We proposed a Convolutional Temporal Bidirectional Network (CTBNet) model for translating Russian Hyperkinetic Dysarthria Disorder (RHDD) speech into text. CTBNet encodes input audio features using 1D convolution layers, and BidirectionalGRU (Bi-GRU) layers. The encoder effectively captures both short-term and long-term spatial temporal information. More importantly, CTBNet includes with an attention-CTC decoder, that is responsible for producing output texts. We utilized a dataset of 2797 recordings of RHDD speech, with a cumulative recorded duration of 2 hours and 33 minutes, for training purposes. The CTBNet model has achieved a 15% Character Error Rate (CER) and a 59% Word Error Rate (WER) on the dataset proposed. Our experimental findings show superior performance compared to state-of-the-art models, namely, 3xCNN, and 3xLSTM, when evaluated on the same dataset.","keywords: {Training;Deep learning;Accuracy;Error analysis;Biological system modeling;Speech recognition;Transforms;dysarthria;recognition;encoder-decoder;deep learning;attention mechanism},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10584052&isnumber=10583970,"A. M. Hashan, C. R. Dmitrievich, M. A. Valerievich, D. D. Vasilyevich, K. N. Alexandrovich and B. B. Andreevich, ""Deep Learning Based Speech Recognition for Hyperkinetic Dysarthria Disorder,"" 2024 IEEE Ural-Siberian Conference on Biomedical Engineering, Radioelectronics and Information Technology (USBEREIT), Yekaterinburg, Russian Federation, 2024, pp. 012-015, doi: 10.1109/USBEREIT61901.2024.10584052."
"Developing a Hyperkinetic Dysarthria Speech Classification System using Residual Learning,","Hyperkinetic dysarthria abnormalities are exceedingly widespread across the worldwide populace. One of the most effective methodologies for disordered audio speech identification is classical deep learning technique. However, the efficiency of classification is impacted by the limitations imposed by the quality of the training dataset, such as expense and limited resources, data imbalance, and data annotation difficulties. Accordingly, we suggest implementing a residual learning framework (ResN et architecture) with various conditions and hyperparameters (batch size and learning rate) that improve the training process of deeper networks compared to earlier approaches. Pre-emphasis, windowing, and lifting techniques are applied to improve the quality of Mel-Frequency Cepstral Coefficients. In addition, we have introduced the hyperkinetic dysarthria speech dataset in the Russian language, consisting of 4 hours and 4 minutes of recorded speech. The empirical findings demonstrate that ResNet40 has an overall validation accuracy of 86.7%, surpassing other research models. It is anticipated that it will be recognized as an alternative diagnostic instrument for physicians in the future as research continues to progress.","keywords: {Training;Measurement;Deep learning;Accuracy;Cepstral analysis;Annotations;Instruments;Medical services;Real-time systems;Informatics;dysarthria;classification;feature extraction;deep learning;residual network},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10805075&isnumber=10804862,"M. H. Antor, N. A. Khlebnikov and B. A. Bredikhin, ""Developing a Hyperkinetic Dysarthria Speech Classification System using Residual Learning,"" 2024 IEEE 3rd International Conference on Problems of Informatics, Electronics and Radio Engineering (PIERE), Novosibirsk, Russian Federation, 2024, pp. 1020-1023, doi: 10.1109/PIERE62470.2024.10805075."
"Multilingual Speaker-Invariant Dysarthria Severity Assessment Using Adversarial Domain Adaptation and Self-Supervised Learning,","Traditional assessments for dysarthria are subjective and time-consuming, highlighting the need for automated, objective approaches that can be scaled for remote and resource-constrained environments. This paper introduces an adversarial domain adaptation framework tailored for dysarthria severity assessment, addressing the challenges of high intra-class variability and limited availability of dysarthric speech data. By framing speaker variability as a domain adaptation problem, we utilise an adversarially trained feature extractor to derive speaker-invariant yet discriminatively powerful representations utilising speech features learned through self-supervised learning. Experiments on previously unseen and diverse speakers reveal that the proposed approach yields a 7.86% average improvement across multilingual datasets compared to traditional severity-discriminative training, outperforming competitive baselines by 12.33% on average. Additionally, the method inherently supports privacy-preserving applications by minimising reliance on speaker-specific information. The results demonstrate strong alignment with clinical assessments, reinforcing our model’s clinical relevance and effectiveness.","keywords: {Training;Deep learning;Adaptation models;Self-supervised learning;Signal processing;Feature extraction;Robustness;Multilingual;Speech processing;Overfitting;Dysarthria severity level classification;Adversarial domain adaptation;Self-supervised learning;Wav2vec},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10889800&isnumber=10887541,"L. Stumpf, B. Kadirvelu and A. A. Faisal, ""Multilingual Speaker-Invariant Dysarthria Severity Assessment Using Adversarial Domain Adaptation and Self-Supervised Learning,"" ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Hyderabad, India, 2025, pp. 1-5, doi: 10.1109/ICASSP49660.2025.10889800."
"AI-Enabled Speech Monitoring for Dysarthria Detection in Consumer Electronics,","Speech is essential in human communication, and recent advancements in artificial intelligence (AI) have enabled new applications for voice data, particularly in health monitoring. Building on this progress, a home-based health detection system that utilizes voice signals provides an accessible method for users to independently identify and respond to conditions such as dysarthria, without the need for hospital or clinic visits. In this study, we developed and evaluated convolutional neural network (CNN) models to classify audio data from both healthy individuals and individuals with dysarthria. The dataset comprised command-based speech samples, which were segmented into sentence-specific input. Preprocessing steps included segmentation, downsampling, and feature extraction tailored for CNN input. The models exhibited high potential in distinguishing between normal and dysarthric states, with the most effective model achieving an f1-score of 96.18±4.7% and an accuracy of 96.01±5.02%. Furthermore, sentence structure and composition significantly influenced model performance, with specific sentences demonstrating higher classification accuracy. These findings suggest that AI-driven speech analysis may support detecting and managing specific health conditions in non-clinical environments. However, further work is needed to address data imbalance and sentence variability limitations. Future research could expand on real-world applications, particularly in settings with limited traditional health monitoring.","keywords: {Accuracy;Speech analysis;Hospitals;Data models;Convolutional neural networks;Reliability;Object recognition;Artificial intelligence;Monitoring;Consumer electronics;Audio classification;convolutional neural network;deep learning;dysarthria detection;healthcare},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10929844&isnumber=10929768,"S. Lee et al., ""AI-Enabled Speech Monitoring for Dysarthria Detection in Consumer Electronics,"" 2025 IEEE International Conference on Consumer Electronics (ICCE), Las Vegas, NV, USA, 2025, pp. 1-4, doi: 10.1109/ICCE63647.2025.10929844."
"Dysarthria Severity Classification Using Phase Based Features of LP Residual,","Classifying the severity of speech impairment due to dysarthria is crucial for optimizing care and enhancing communication abilities for affected individuals. This study explores the use of the Modified Group Delay Function (MGDF) of LP residual signal in classifying dysarthria severity-levels. Evaluations were conducted using standard UA-Speech and TORGO datasets. A stratified Convolutional Neural Network (CNN) with 5-fold cross-validation validated the results. Baseline features included Linear Frequency Cepstral Coefficients (LFCC), Mel Frequency Cepstral Coefficients (MFCC), and Whisper module. Key performance evaluation metrics were accuracy, precision, recall, and F1-score. Finally, the latency period was analyzed for practical deployment of the system, system’s ability to accurately recognize and process speech from any speaker, without needing to be specifically trained or adapted to individual voice characteristics.","keywords: {Performance evaluation;Asia;Speech recognition;Information processing;Speech enhancement;Delays;Convolutional neural networks;Character recognition;Mel frequency cepstral coefficient;Standards;Dysarthria;LP residual;Modified Group Delay Function},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10848959&isnumber=10848533,"R. S. Mannepalli, A. Pusuluri and H. A.Patil, ""Dysarthria Severity Classification Using Phase Based Features of LP Residual,"" 2024 Asia Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC), Macau, Macao, 2024, pp. 1-5, doi: 10.1109/APSIPAASC63619.2025.10848959."
"Automatic Early Detection of Dysarthria using Deep Neural Network,","Dysarthria is dis-coordination among articulatory muscles responsible for articulation in the production of speech. A person with dysarthric disorder cannot control their tongue, hence, are prone to slurred speech or swallowing words which lead to improper pronunciation and less intelligibility of speech. This work focuses on the automatic early detection of Dysarthria. To elucidate the main idea, it must be understood that the whole detection procedure revolves around the speech intelligibility of a person. It becomes an arduous job to distinguish between a healthy person's speech and a person who is slowly evolving with the disorder. The prime motive of the work is to provide a proper classification of the disorder in its earliest stages. The common words and phrases recorded in the Universal Access database are used for this work. Mel Frequency Cepstral Coefficients (MFCC) are extracted from both controlled and high intelligible speech data, and fed to a Deep Neural Network (DNN) classifier. MFCC fed to the DNN classifier has provided the best classification accuracy for the above experimental setup.","keywords: {Training;Recurrent neural networks;Tongue;Databases;Artificial neural networks;Production;Muscles;Dysarthria;speech intelligibility;Mel Frequency Cepstral Co-efficient;classifier;Deep Neural network},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10200180&isnumber=10199221,"A. K, L. T N, S. U. Bhat, S. R and C. H M, ""Automatic Early Detection of Dysarthria using Deep Neural Network,"" 2023 International Conference on Smart Systems for applications in Electrical Sciences (ICSSES), Tumakuru, India, 2023, pp. 1-4, doi: 10.1109/ICSSES58299.2023.10200180."
"Learning to Detect Dysarthria from Raw Speech,","Speech classifiers of paralinguistic traits traditionally learn from diverse hand-crafted low-level features, by selecting the relevant information for the task at hand. We explore an alternative to this selection, by learning jointly the classifier, and the feature extraction. Recent work on speech recognition has shown improved performance over speech features by learning from the waveform. We extend this approach to paralinguistic classification and propose a neural network that can learn a filterbank, a normalization factor and a compression power from the raw speech, jointly with the rest of the architecture. We apply this model to dysarthria detection from sentence-level audio recordings. Starting from a strong attention-based baseline on which mel-filterbanks outperform standard low-level descriptors, we show that learning the filters or the normalization and compression improves over fixed features by 10% absolute accuracy. We also observe a gain over OpenSmile features by learning jointly the feature extraction, the normalization, and the compression factor with the architecture. This constitutes a first attempt at learning jointly all these operations from raw audio for a speech classification task.","keywords: {Task analysis;Neural networks;Time-domain analysis;Speech recognition;Databases;Standards;Computational modeling;dysarthria;paralinguistic;classification;waveform;lstm},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8682324&isnumber=8682151,"J. Millet and N. Zeghidour, ""Learning to Detect Dysarthria from Raw Speech,"" ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Brighton, UK, 2019, pp. 5831-5835, doi: 10.1109/ICASSP.2019.8682324."
"Modeling fundamental frequency dynamics in hypokinetic dysarthria,","Hypokinetic dysarthria (Hd), which often accompanies Parkinson's Disease (PD), is characterized by hypernasality and by compromised phonation, prosody, and articulation. This paper proposes automated methods for detection of Hd. Whereas most such studies focus on measures of phonation, this paper focuses on prosody, specifically on fundamental frequency (F0) dynamics. Prosody in Hd is clinically described as involving monopitch, which has been confirmed in numerous studies reporting reduced within-utterance pitch variability. We show that a new measure of F0 dynamics, based on a superpositional pitch model that decomposes the F0 contour into a declining phrase curve and (generally, single-peaked) accent curves, performs more accurate Hd vs. Control classification than simpler versions of the model or than conventional variability statistics.","keywords: {Speech;Feature extraction;Mathematical model;Accuracy;Foot;Equations;Support vector machines;Hypokinetic dysarthria;Parkinson's Disease;Pitch decomposition},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7078586&isnumber=7078533,"M. S. E. Langarani and J. van Santen, ""Modeling fundamental frequency dynamics in hypokinetic dysarthria,"" 2014 IEEE Spoken Language Technology Workshop (SLT), South Lake Tahoe, NV, USA, 2014, pp. 272-276, doi: 10.1109/SLT.2014.7078586."
"Automatic detection of speech disorder in dysarthria using extended speech feature extraction and neural networks classification,","This paper presents an automatic detection of Dysarthria, a motor speech disorder, using extended speech features called Centroid Formants. Centroid Formants are the weighted averages of the formants extracted from a speech signal. This involves extraction of the first four formants of a speech signal and averaging their weighted values. The weights are determined by the peak energies of the bands of frequency resonance, formants. The resulting weighted averages are called the Centroid Formants. In our proposed methodology, these centroid formants are used to automatically detect Dysarthric speech using neural network classification technique. The experimental results recorded after testing this algorithm are presented. The experimental data consists of 200 speech samples from 10 Dysarthric speakers and 200 speech samples from 10 age-matched healthy speakers. The experimental results show a high performance using neural networks classification. A possible future research related to this work is the use of these extended features in speaker identification and recognition of disordered speech.","keywords: {Dysarthria;speech disorder;Centroid Formants;Neural Networks},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8361563&isnumber=8329307,"T. B. Ijitona, J. J. Soraghan, A. Lowit, G. Di-Caterina and H. Yue, ""Automatic detection of speech disorder in dysarthria using extended speech feature extraction and neural networks classification,"" IET 3rd International Conference on Intelligent Signal Processing (ISP 2017), London, 2017, pp. 1-6, doi: 10.1049/cp.2017.0360."
"Analysis of Time Domain Features of Dysarthria Speech,","In general, Speech can be described as the ability to express thoughts and feelings by articulating sounds in order to communicate with the person who understand the speech and accordingly interpret their action. The types of communication disorders that affects a person’s ability to produce speech sounds due to the lack of control over motor functions and articulators are speech disorders. Many people of varying age groups suffer from speech disorders and require early treatment in order to correct them. This paper analyses the time domain features such as jitter and shimmer that are extracted from the speech samples of dysarthria and healthy people. This is done by looking for dissimilarities between the different speech features preset in the normal healthy person and the disordered one by employing steps such as pre-processing followed by feature extraction.","keywords: {Jitter;Feature extraction;Time-domain analysis;Pitch;jitter;shimmer;dysarthria},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9076507&isnumber=9076357,"A. Singh, A. Kittur, K. Sonawane, A. Singh and S. Upadhya, ""Analysis of Time Domain Features of Dysarthria Speech,"" 2020 Fourth International Conference on Computing Methodologies and Communication (ICCMC), Erode, India, 2020, pp. 122-125, doi: 10.1109/ICCMC48092.2020.ICCMC-00025."
"Emotional Communication Assist Interface App for People with Dysarthria,","Text to speech (TTS) helps people who have speech disorders communicate with other people. The current TTS can express emotion, but this requires extra time and effort. We developed a TTS application by which users can render messages with emotion with ease by changing the pitch angle of a smartphone. We designed two types of TTS: free input and phrase selection. Also, we calculated the TTS editing parameters for each degree of emotion on the basis of the Online Game Voice Chat Corpus (OGVC).","keywords: {Communication aids;Conferences;Natural languages;Games;Consumer electronics;TTS;dysarthria;emotional message;smartphone;pitch angle},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9291830&isnumber=9291703,"T. Kawase and M. Iwaki, ""Emotional Communication Assist Interface App for People with Dysarthria,"" 2020 IEEE 9th Global Conference on Consumer Electronics (GCCE), Kobe, Japan, 2020, pp. 568-571, doi: 10.1109/GCCE50665.2020.9291830."
"Fuzzy Expectation Maximization Phoneme Prediction in Diffusion Model-based Dysarthria Voice Conversion,","In this paper proposed an effective fuzzy expectation-maximization phoneme prediction method in diffusion model-based dysarthria voice conversion (FEMPPDM-DVC) which is accessible to (i) training without parallel data (ii) converting a longer duration of the audio data (iii) preserves speaker identity. By integrating Fuzzy Expectation-Maximization (FEM) clustering and Diffusion model-based dysarthria voice conversion approach, the proposed method is able gradually generate normal utterances. Feature extraction is performed using Mel-frequency cepstral coefficients (MFCCs), a robust method in acoustic feature extraction in Text-to-Speech systems. Ensures the effectiveness and accuracy, through repeated parameter adjustment using the FEM clustering algorithm. The conversion network is a diffusion model-based structure, which can convert normal utterances to dysarthria utterances in the forward diffusion process. After forward diffusion process, the dysarthria utterance will go through a reverse diffusion process to convert dysarthria voice to normal utterance. Once converted, a GAN-based vocoder is applied to convert mel-frequency spectrogram to waveform. Objective evaluation is conducted on the Saarbrücken Voice Database (SVD) dataset show that FEMDDPM-DVC is able to improve the intelligibility and naturalness of dysarthria utterances in 15 kinds of dysarthria voice. The proposed method is compared with five other dysarthria voice conversion methods, show that the proposed method has the most performance among other method.","keywords: {Training;Adaptation models;Vocoders;Diffusion processes;Predictive models;Feature extraction;Transformers;voice conversion;diffusion probabilistic model;dysarthria voice;fuzzy expectation maximization;phoneme prediction},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10661368&isnumber=10661367,"G. Lin, W. Hsu, G. Liu and S. Chen, ""Fuzzy Expectation Maximization Phoneme Prediction in Diffusion Model-based Dysarthria Voice Conversion,"" 2024 International Conference on Fuzzy Theory and Its Applications (iFUZZY), Kagawa, Japan, 2024, pp. 1-4, doi: 10.1109/iFUZZY63051.2024.10661368."
"Revolutionary Dysarthria Analysis Through Convolutional Neural Networks,","Dysarthria occurs when there are impairments in the muscles necessary for speech, including those in the lips, tongue, voice box, and breathing muscles. This condition can result in unclear speech, even in individuals who are skilled communicators. Dysarthria can range from mild speech difficulties, where speech is hard to understand, to severe cases, where speech is completely unclear. A method for distinguishing between different types of speech involves using recordings and advanced computational techniques such as convolutional neural networks (CNNs). The strengths of CNNs are leveraged to construct a highly effective model for detecting dysarthria in speech samples. The dataset utilized includes recordings from individuals with and without dysarthria. The results indicate that the CNN model performs exceptionally well, achieving precision, recall, and F1-scores of 0.99 for both categories. With an accuracy of 0.99, the model demonstrates a high level of proficiency in differentiating between speech affected by dysarthria and normal speech. These findings highlight the effectiveness and utility of this CNN-based approach in diagnosing and assessing dysarthria. It offers valuable potential for assisting healthcare professionals and enhancing personalized speech therapy interventions.","keywords: {Training;Accuracy;Tongue;Computational modeling;Medical treatment;Speech recognition;Speech enhancement;Muscles;Recording;Convolutional neural networks;Dysarthria;Speech Disorder;Convolutional Neural Networks (CNNs);Audio Classification;Speech Recognition;Machine Learning;Neural Networks;Speech Therapy;Automated Diagnosis;Clinical Applications},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10912315&isnumber=10912086,"A. Verma, K. S. Gill, N. Thapliyal and R. S. Rawat, ""Revolutionary Dysarthria Analysis Through Convolutional Neural Networks,"" 2024 2nd International Conference on Advances in Computation, Communication and Information Technology (ICAICCIT), Faridabad, India, 2024, pp. 832-837, doi: 10.1109/ICAICCIT64383.2024.10912315."
"A Study of Speech Recognition Techniques for Dysarthria Speeches Based on Digit Recognition,","With the introduction of speech recognition technology into people's lives, the application of which is no longer limited to ordinary people, but begins to target special populations, such as patients with dysarthria. It has become a major research challenge to build a high-performance speech recognition system for patients with dysarthria. To address this problem, in this paper the speech data of four patients with dysarthria and four healthy speakers on digital commands are firstly collected, secondly several speech recognition experiments are separately conducted by using Aishell-2 and Wenetspeech, two pre-trained models based on the WeNet open-source architecture, as well as the four major commercial recognition API systems, at the end a method to optimize the dysarthria data by using the so-vits-svc tool is proposed. The experiments show that the current state-of-the-art speech recognition model has a high recognition rate for speech data from the general population, but there is still room for improvement in the recognition performance of speech data from individuals with dysarthria. Later the optimization method for the dysarthria data proposed in this paper effectively improves the quality of speech data. For the two above open-source pre-trained models, the recognition rates have increased by 60% and 67.64 % compared to the original data, respectively.","keywords: {Human computer interaction;Analytical models;Sequences;Error analysis;Optimization methods;Speech recognition;Data models;dysarthria;automatic speech recognition;speech conversion;open source models;commercial models;pre-trained models;digital data recognition},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10675073&isnumber=10674745,"J. Yang, H. Guo, X. Xu and H. Bu, ""A Study of Speech Recognition Techniques for Dysarthria Speeches Based on Digit Recognition,"" 2024 5th International Conference on Electronic Communication and Artificial Intelligence (ICECAI), Shenzhen, China, 2024, pp. 382-386, doi: 10.1109/ICECAI62591.2024.10675073."
